id	filename	md5	size	state
e0803a55-4210-4aba-a1e2-19b5ee3ad9c5	TCGA-L3-A524-01Z-00-DX1.F3C6DE3B-C59E-4805-A03F-4A0CA3AB2A5E.svs	fe6b95ca90ad746ca81eed94175e96a0	1659240711	live
e8805dac-0c07-4c65-814e-33a8acc4a916	TCGA-33-A4WN-01Z-00-DX2.0AC8FFA9-BD94-4B28-8066-5430D6053432.svs	f20e7dde5836e5cc3a8b2a0c889c5130	1684529537	live
341db2d8-3313-449d-a40b-ce4245eee64e	TCGA-56-A4ZK-01Z-00-DX1.D6B1AC68-BF70-4C49-A5A1-233D6DA4AE27.svs	b79a14cf9ede6227bd9f642e4f8c83ee	144872666	live
7459c46f-2758-4086-9920-341fe45860cd	TCGA-DB-A4XG-01Z-00-DX2.6EC94BAA-8653-4697-AAAA-0B4AF88A82AE.svs	631c9df2631f001b054d84ec6fb9b15e	1376869096	live
27539efd-58a6-4152-be5e-8407a7d530c7	TCGA-PG-A5BC-01Z-00-DX8.8B5C9140-CDE8-47F6-B847-F5CFB92399CD.svs	da2f69b4f34fe9690acb2786c7b63ff8	1782655971	live
96412654-8b3a-4dfe-8aa6-5f5fba3fbd21	TCGA-66-2763-01Z-00-DX1.99bc6dec-4e57-45bb-8d94-4dc38657d852.svs	78568518f2d9d89fd68af2ddba2e8147	289341193	live
25ae7357-b1ef-41a6-aa78-ea9cb572a88f	TCGA-66-2766-01Z-00-DX1.05729d5f-7c12-44e1-9a61-90296f555e89.svs	40bb6f1d9c23d53cea2e2d9550c4ce08	414843821	live
a2de91b1-27cd-44e6-bf8a-c00efcc80b13	TCGA-60-2708-01Z-00-DX1.3b59f6dc-02f8-4118-9037-f18ebb9bd539.svs	3b99e3c26fdfd65a071b2ce12300859b	549915201	live
2a9861c3-70fe-4e36-a1e1-c392291118b9	TCGA-34-2600-01Z-00-DX1.CDCAAE91-3056-4952-B988-00F3722B520B.svs	c02ab0c8bda06b3332ea63502867e672	1826499453	live
75db758f-72f3-43b9-a64c-3d8f269e61de	TCGA-66-2757-01Z-00-DX1.fa182184-fbf1-46ab-bdae-6f383441fd85.svs	eb7448355721a7715056035ddc13a60e	109585221	live
e0c78f24-df9d-472e-a51c-203f7fd467f8	TCGA-66-2755-01Z-00-DX1.ccc904f0-4cd3-44a5-8b68-7272f2a7558f.svs	8fbc965ba4259301a912b99be1354a6f	266467833	live
9b575352-1b74-4003-9f79-b24bf0c0cae1	TCGA-CV-5970-01Z-00-DX1.5A5317DD-4738-452B-854F-5EB34991E714.svs	2b84363e340bf4c1a9965a2346f81c36	1878762089	live
4478ce73-96fc-41fb-8d8a-7d969b14642f	TCGA-CV-5439-01Z-00-DX1.A586BF30-0873-4FCE-8275-6F08D1700D22.svs	c202c4cffc8a81a7203c2046957ef67a	1276164213	live
2eb6652c-aeaf-44f2-9b71-b059606c0d8a	TCGA-CN-6023-01Z-00-DX1.abfbc2c7-109b-4b72-8645-8e4135d00306.svs	33f8e9d4baf898470e2016f8c756b4cb	594588397	live
35b93597-d995-4041-8147-16a5be24d5de	TCGA-3E-AAAZ-01Z-00-DX1.D87D3CD6-FBB2-4D30-A847-087F8505059B.svs	de12659cb50eb3ab6a8544c2c73d8bee	2358373794	live
c44ed8a2-d1d4-481f-890b-80ee3d01f40e	TCGA-3A-A9IR-01Z-00-DX1.83656C64-162A-46CF-B7B1-31137DAE27D7.svs	bdf4084564380538173104acb5d777b2	766186642	live
418040e7-8544-4e6e-9f78-8ff76c226506	TCGA-IB-AAUR-01Z-00-DX1.97C45E09-EC88-4543-A854-63C87BAFA782.svs	1fd620766ccee8497ef9e3f9e9d4c3b6	2665273227	live
588c0f1a-9d60-4d0b-b46a-bc1eb3022ea3	TCGA-F2-A7TX-01Z-00-DX1.2FB4B966-3F76-4BB7-B1E8-D6F651665479.svs	ab4bfddab3b93ae4bebf5a4f3762290f	1556613414	live
33f07e8a-4c65-4ce6-bc8b-4833278736c7	TCGA-IB-AAUS-01Z-00-DX1.8DEC63C3-03F2-4DC2-8C0B-B771F976AD75.svs	b357863cdf7a78c09204ee950c2df886	1739745599	live
8703173f-223e-44c4-a281-e411cdf436b4	TCGA-3A-A9IC-01Z-00-DX1.C41BADB4-1DC2-41EC-8572-643C9421583F.svs	1bc0c66021297a16b9bda43a134cfed7	630448730	live
7f082ff9-dd46-483f-ae47-1a71b51d447f	TCGA-2L-AAQL-01Z-00-DX1.641D4EA1-ABC9-4121-BB2D-0EB694458505.svs	45313a6b887e6de6a91cebe45bbca6b5	1850528092	live
b7c357ee-535b-4bb0-a6be-ab1eda30d4aa	TCGA-57-1583-01Z-00-DX1.88ACB045-1DBD-4F0B-A6D0-53B6C208805C.svs	8a5a4982bf2a7e61da00da7cb67c9f5f	475885874	live
f7f9ece7-51fa-4322-880b-899b0efb4554	TCGA-25-1633-01Z-00-DX1.B3F91D16-A9AA-479F-8326-DD3E280C8759.svs	888ca361b7f3b1b3fa1c5f038abf9efa	2061487010	live
d45eae85-34b9-43fd-98b3-7971c42e6b4e	TCGA-25-1631-01Z-00-DX1.7CA82CFB-E5F6-4148-8B5E-088B7FE6331F.svs	7e495c332695a3074957367e4936bcd3	4150552750	live
d3cf15da-9943-4aa4-9418-fb6997e42d1b	TCGA-SP-A6QG-01Z-00-DX1.912C338C-7469-41F3-8CB1-1D16CE6B25BA.svs	2d491ba7f14cc53c034b92cba468fec0	2132329264	live
6037136c-a952-4829-aaf8-9e012e1690d0	TCGA-QR-A6H6-01Z-00-DX1.94631190-0A02-4BEA-BF11-527B9BC25616.svs	4cf40a82293ac16f8c7dfea4b8fb0d3c	625753819	live
f39ef979-a14c-4edd-8b9e-f908dac21b30	TCGA-S7-A7WQ-01Z-00-DX1.5DDB2DC6-743A-43F3-AB21-B7449FBD6C57.svs	29cd93c46511dd83c114521942c15e3c	1591966849	live
5fccb520-6676-430b-8bab-692c1889b5ef	TCGA-RW-A67X-01Z-00-DX1.D8EB103B-72AD-4C15-B556-C4048E34D667.svs	195a54dd0a76a970116efec7bd13f413	1881041107	live
0aadd225-6a9f-466c-a69d-aa136e7b9c6a	TCGA-TT-A6YN-01Z-00-DX1.1E79474C-BEA6-479A-8A22-57C636B22F03.svs	43430e4d3045ee3d97ff8ab0add2b5dc	1141789197	live
3529c009-05a1-48cb-9705-5c9a85399f3b	TCGA-RW-A685-01Z-00-DX1.583944B5-03EA-4F74-97C7-3A293254995C.svs	7818d19654619e3f9ebec1ad9b5c6cc1	1867390299	live
bce46d94-0276-4c0c-9ab1-216c44525a32	TCGA-QR-A70E-01Z-00-DX1.1BF4CFF5-C43B-4145-B5A2-4807DC551D74.svs	d728d188fb9669661814735f22fa4b1c	1272073035	live
41bdadf1-fe51-4df8-913c-309b79ed9588	TCGA-S7-A7WR-01Z-00-DX1.CB67D5F9-05EC-4C99-9BBD-88A5FBE4C8AE.svs	3ba116c40c9a8ea2bc13e755cea5696e	2143839149	live
91ac6df2-6ea6-4711-9cb8-4795b4f8a5ef	TCGA-QR-A70J-01Z-00-DX1.D9779D7F-E2DD-4B14-9AEF-A4041A57F263.svs	be50704cf995c3ecc634b5c0ea27f626	1983575613	live
0a0d131b-01cf-424d-a619-e2e4fa09cc9a	TCGA-S7-A7X0-01Z-00-DX2.1D0B3826-7C4A-4901-8982-B480701BE040.svs	3655fd7daf092f1b665bc614f1f34efe	1762233369	live
2ad8d867-a8de-499c-9346-1af2fc724761	TCGA-RW-A680-01Z-00-DX1.7C803DE1-1E39-4CE5-84EC-492DFE253287.svs	1064c8b9dbe3ce325550137d707d0bb3	1264229167	live
85311301-5ab0-46f0-8fec-9f3e5c00553e	TCGA-TT-A6YJ-01Z-00-DX1.C815EEF0-F802-4649-89B7-EE9DF279B8E6.svs	ddb15be57c004b5782219794567411da	1664459699	live
8799553d-9511-4eb8-aab2-40b5ff5de869	TCGA-SP-A6QF-01Z-00-DX1.73856BF1-8A69-4187-BD4C-D42356D4F0CD.svs	c77da60b39b107163330aabfa8a0b233	2364420048	live
fccde05c-c094-4874-8706-91106f44bf92	TCGA-QT-A5XN-01Z-00-DX1.5AEB161E-D6C4-48E3-93E0-CC3CA7353023.svs	37d0dc763b13841a83b6463991100935	2036336470	live
82e03339-5a73-4af8-8c51-b902ce3173f1	TCGA-WB-A80P-01Z-00-DX1.75E5C9A7-6B5C-4FD1-8BD5-F58A5B97602B.svs	d19d419caadb4374a111e0fb4a3c30bd	1945714253	live
20fafa04-ff7b-46cc-9a9e-ee85d8651375	TCGA-QR-A70D-01Z-00-DX1.21B73BD4-3A6A-4368-953A-C07ECED7B4B6.svs	5d6c9cf9936b646c33eb5acf6e8bfab8	1475095177	live
fd79d884-e298-4aae-88e4-54a8b9c54e41	TCGA-WB-A81F-01Z-00-DX1.0FEB8451-3957-4AAE-99D8-8CEF60B92827.svs	c8e9f54b79a1be94b5004e14c1588b68	980521015	live
1f67284f-5e19-44c2-a9f1-67a9aecc706a	TCGA-S7-A7WQ-01Z-00-DX2.CA8A3C45-F23F-4638-A93E-15E9757C07E8.svs	e5c1cb507aedfae69e5d2a2e679fe391	1728996067	live
740b096d-199d-4626-bf9e-bf4db39c8aa7	TCGA-G9-7510-01Z-00-DX1.2e90970b-c08e-4819-986a-975aa8a06add.svs	f58dbb1223f9f63c203954ac33dbd845	419994879	live
42426b2f-f609-4f78-9b9e-4bd371225dc5	TCGA-HC-8259-01Z-00-DX1.7f204bee-4100-4927-a36f-6acb2667d29f.svs	8982e94abdabfc8f5d1e1fae7d491d4c	80352959	live
75d8df19-693b-43a3-9fcb-eca10ef68906	TCGA-D1-A1NW-01Z-00-DX1.04B1253F-DDEF-4EF6-828F-402C0DBC75CE.svs	42066269f7ca8c10e8fcb11f75ced522	1522888661	live
bc3cccc5-491b-4684-99f7-d8c80f20c317	TCGA-AD-6889-01Z-00-DX1.7f5deb3a-3132-4c37-809c-ebccfa0d420c.svs	048d92736d9fa15eb11e585ed3a40b0e	420566141	live
2af4b803-8c5d-447c-a9c4-e8d5fc81e809	TCGA-EY-A1GK-01Z-00-DX1.855EEBFB-BA55-4109-A417-F6A64E6E7A80.svs	bedeff73eb250fb8f83b3be924ae8a18	997889923	live
7003b565-9163-4161-b26e-d89deb8f6cd4	TCGA-EY-A1GS-01Z-00-DX1.444DFED6-2CE6-4056-A6C6-C1F0FE6A1F02.svs	0ea610f4f08706dc8497555cf38ed76f	808505720	live
944e9a5f-0c3e-4e10-8790-017d62f890ea	TCGA-EY-A1GU-01Z-00-DX1.99FAECE9-9A7B-49D2-9AA8-9AC857B5203F.svs	2682c869a587d9ea09537ffec782bc79	1346033687	live
a545aecf-3c08-4212-aafe-bed9d694e5cc	TCGA-EY-A1GR-01Z-00-DX1.D3F1F9ED-E35F-406B-91AA-CFEED868A028.svs	b36346cabc578d06189a4224c3626a69	2024647265	live
15dd43e6-39dd-4fd9-94d8-5186208cf794	TCGA-EY-A1GX-01Z-00-DX1.3A4A5506-8F32-4238-B404-439CC153D106.svs	f68535da726009269f3cba953965eb0d	2182974927	live
5b62f419-8547-4347-9691-c1c23f135488	TCGA-EY-A1GQ-01Z-00-DX1.4D0624C2-5B22-45D1-B186-F051B72CDC46.svs	f1fc743308d9b2c8dba29adf8c69add3	836248426	live
21f1e17c-d518-462b-94e9-77ca4a4f981a	TCGA-EY-A1GW-01Z-00-DX1.EF838ADF-BD48-4093-9900-3B3D161EED6E.svs	f04139c2e310abb2de946771b0ba2af2	1577392387	live
4a02d0ba-d90b-4640-b022-361c29c2f7f0	TCGA-W5-AA2R-01Z-00-DX1.B24FCBB2-795C-4545-9B6F-AF5D2AC3FB4C.svs	07314467f6862ff84e8e683722f691a4	1132086424	live
5520ef95-97e7-4d70-9eb8-bf9ba90c219c	TCGA-W5-AA36-01Z-00-DX1.3BA86FC3-7B7F-462B-A220-D23F295A2E95.svs	3b0c21a9c197839f631c809c75bebf64	1541576206	live
723344ad-d31b-463d-be69-117fc946aa49	TCGA-W5-AA2U-01Z-00-DX1.156F2419-5D8B-410C-B1CA-20F60602A5BA.svs	f52e55876e77c81e3a00664d98002a78	1858535947	live
09074f6d-932b-43db-b086-601533ba40a0	TCGA-3X-AAVA-01Z-00-DX1.A04F5D5B-5D2B-478E-90BE-572DC5E3FAE6.svs	f936ddde911411c6613bbb09b49f7d3c	1749548453	live
2287b0b1-5150-42ab-a7dd-f0b1b9bb75f9	TCGA-W5-AA2X-01Z-00-DX1.B584C604-4CB3-43E4-9845-C94B199B64B3.svs	60ea3e75142b0fd6ba8ba369e4196d64	1556204538	live
08d8b28f-df50-43ee-8fc7-1a9625a90d18	TCGA-WX-AA44-01Z-00-DX1.D84D45E0-A55B-4220-BD44-E0185D690FDF.svs	514255af6b54a728a7dcd7f86f6231ff	2030572811	live
8cfafd40-a6ca-43b4-b4c8-4f05091dc2ff	TCGA-WJ-A86L-01Z-00-DX1.2EB59E0F-D5B9-4212-8E31-2CA8529722A1.svs	50f5178b31f4544ed1f9288deefdf772	1091391155	live
23549eaa-2a6d-415e-ab91-db3de1387f12	TCGA-2Y-A9GT-01Z-00-DX1.30666775-3556-4DFE-A5EC-8CCF8EEB1803.svs	968d741ce2545f8a2f45d12c5db78276	509476342	live
bbf52429-36ec-49e9-8eee-5c11d0e88cec	TCGA-UB-AA0U-01Z-00-DX1.FB596ABD-A3B0-4EC8-B154-D751C7BFE0CE.svs	d00e6cdf1c5d621cba7fabe01a15f239	3678206587	live
28ddd636-ffe6-4590-8cf5-1b8222d589c1	TCGA-ZP-A9D1-01Z-00-DX1.0DD836AD-8A0C-48ED-823C-54FA449965EF.svs	96ea6b43777d767d08be3b74483533df	2047883981	live
22c14fe9-68fb-4cf8-821f-d5925b48bb9c	TCGA-2Y-A9GS-01Z-00-DX1.75C5CEF1-6C8B-42FF-82F6-9A05621E9A80.svs	f31e682c21b31489a6a8f376db442a25	595003302	live
b2531363-f025-49e3-967b-ecf6b5bddc9e	TCGA-ZS-A9CF-01Z-00-DX1.34B7DB68-24A7-46A0-B7D6-EE3344D4919A.svs	199c156a0680c14072f61f57cbf8963e	883074074	live
299051bd-c872-4196-9493-0e9d816efb28	TCGA-K7-AAU7-01Z-00-DX1.70CA5190-7978-4BC5-851B-7B31D20116BC.svs	e6326e0a71996f06e6c9eeebba4f602c	1589825497	live
982662c5-0411-46da-b329-3f3abb334fdf	TCGA-G3-AAV4-01Z-00-DX1.D62F997C-F97A-47FB-BE0D-1A2B18E861A0.svs	3d677c62f73efdbb8062759571397f28	2037415113	live
7ed3da77-7043-418b-845b-c681382e77fa	TCGA-XF-A9T8-01Z-00-DX1.C18E4176-C0C1-4F5A-B128-23DF5CE77C05.svs	d7d3a74219d52ca6e880570b08a50838	1529405801	live
4f5c7c02-a802-411b-b487-b421ca5a790f	TCGA-G2-AA3B-01Z-00-DX1.F4F8CCF4-E74C-4B07-B385-5E30E0E1BB0D.svs	ed7332628bd50750d94cabbf67ddb8e9	1281157601	live
a575c190-67f6-4a1b-8296-be727f733ca8	TCGA-G2-AA3B-01Z-00-DX3.A193600C-0B83-4FEB-AB0C-DECF6FC78E1A.svs	9da45e5d3b3712a2921bc6408d3f6fbc	593703285	live
64c9a0ed-e052-4d99-8d1b-5910b83c85c7	TCGA-G2-AA3C-01Z-00-DX1.D2CA01A1-A2F3-4624-A022-BAEA71AA67AC.svs	768c961a5c61bab656a635c495065efe	1901307379	live
e8e4af0d-6cac-422a-a4a3-13b133874359	TCGA-4Z-AA7Y-01Z-00-DX1.5771D5DA-5163-4F6C-A99A-DA682D3F059F.svs	80fc7488eb663a97b7e8ef1607790d9f	1318822381	live
73cec462-7d07-4b76-ad9a-86b0bce59925	TCGA-GU-AATQ-01Z-00-DX1.6D436809-1238-44CA-9CFC-03DC2277C192.svs	dfd6aa0d11e8fc6cd3639502b35d22dc	1636724303	live
84d1a611-70ce-470a-9e9e-0b8a68d381d9	TCGA-ZF-AA53-01Z-00-DX1.04E05AAC-DAE2-428F-98DD-37F2B414E818.svs	a2efd16be2583804f2efa57709570db0	2589730369	live
dfd13448-4863-4f47-b5a3-440134591caa	TCGA-4Z-AA81-01Z-00-DX1.797432E9-56C6-4142-9AA4-233D7C565BF1.svs	c3b501703f92471562d1944910b6da75	1344352961	live
890a0c83-eef2-4b71-8a0b-cf8527e7b489	TCGA-77-8133-01Z-00-DX1.fcc117be-cc86-437a-8500-edb045d4195a.svs	873ddecacb24bdbba99bd309fbfca740	481142063	live
f61a1c35-6df2-451d-b447-6ccbe9e1e08a	TCGA-85-8049-01Z-00-DX1.59554c0f-d04a-41f2-b152-654a848b0443.svs	dfb30039cc6f62ecda257b41a81323c5	365033291	live
a1a7e13e-514f-4a6a-9387-933529388622	TCGA-77-8139-01Z-00-DX1.242d68e3-5ee0-4484-8403-e2ffd1ede20b.svs	d57f9c0e9181ceb6dd69cfa5a46c9fcf	1848062597	live
33a048aa-7fc9-4800-accf-60bfa4d658e9	TCGA-CV-7248-01Z-00-DX1.2999E357-833B-4CBB-B524-1A7AA85914E6.svs	815c69531870c041ad1ac823d3d77bd7	1014394647	live
23c137b0-2245-431b-9cae-f73265fccccf	TCGA-CV-7243-01Z-00-DX1.CA696306-9918-43B2-AB96-18C96CF346F0.svs	d82b8e695fcb32418682000a1249dd3f	1362511925	live
8237c149-efd5-4253-b00f-28aaa9071936	TCGA-CV-6942-01Z-00-DX1.68305A75-E773-4CAA-B77F-69848F50CB94.svs	b66b62d8fe8905853ebba41f8ba92b4f	454307155	live
80d46178-40d9-422c-83da-45c70e3aa657	TCGA-CV-7090-01Z-00-DX1.6DF21B0C-86F4-4ECB-A599-4F001A288E3B.svs	6cbe5c8490b861fe86297f39fb77f286	1032498619	live
b38bad6b-2971-4f91-ba35-bfea3c4a415d	TCGA-CV-6955-01Z-00-DX1.7D446665-7BBE-4D25-9320-AB52260C05F2.svs	67811b61eb67dd5d3655fca5a4ac65bf	532540837	live
016b106e-9db0-4eda-85c3-d67cf3c15244	TCGA-CV-7104-01Z-00-DX1.2BE927ED-55FB-4410-8E01-64FC5FF536A0.svs	f1ec656f0e3a91cf57f6cce44c6a9878	1130289439	live
49478275-5bde-4b5b-8fb7-d36dbd632584	TCGA-MI-A75E-01Z-00-DX1.892E6332-5334-4C9E-99D9-6CA0A6B95CC7.svs	00849dfcf6604ecb25c13925a337aa7c	1661882013	live
cab6e6f3-31e2-4e14-89b5-05cb81e409fc	TCGA-MI-A75I-01Z-00-DX1.63CB4BDB-4924-45EE-9F4D-94869FB1E2E5.svs	798d6a5eaced593e2b4cb11ba5691860	1888424853	live
ed1775db-0157-4e10-8a44-47e146e31c50	TCGA-DD-A73B-01Z-00-DX1.11B9A0BD-56CF-48C7-AC39-ABC5D22F0D94.svs	62e02b87e533c9e7797ad18707d0f193	567165020	live
1d4d057a-d704-44d6-8ea4-5f23bd402c45	TCGA-RC-A6M5-01Z-00-DX1.6CBFAFF7-54F5-4577-B7C3-93A72A24C0EA.svs	c03bc14b8e6fedd8a23036ec020d0d9b	1696177982	live
7ef0f2d2-69a9-4231-8537-e12994436352	TCGA-NH-A5IV-01Z-00-DX1.1A6F9F12-C00E-47F2-9400-541BA230EFBE.svs	b18642f2202dca7432b3b722c887bd01	1564882941	live
9a20f914-940b-449a-a580-0c535d8a1031	TCGA-NH-A6GB-01Z-00-DX1.AD90C375-54ED-4EE4-A537-59A2E3FE4BCD.svs	c9d950ab776d0e74e0e2d61c18fb1a7e	1958128915	live
cbc914b9-055c-4465-8e07-5fa05b47366e	TCGA-G7-A8LB-01Z-00-DX1.1D3AC235-837A-4E39-9FAA-D7F4E9F5939D.svs	e95aa12d6b7da469882ff35006c76f97	1337919653	live
34a62677-375a-4a9d-986c-7603ed8e6272	TCGA-Y8-A897-01Z-00-DX1.2FE4B0F6-6BC3-4238-A7C5-B1B74884193C.svs	ab5e995bea5a9c8b0d12b4c3866e9c9d	1288706641	live
1b390631-f93e-4d65-9301-c511bdd34198	TCGA-G7-A8LC-01Z-00-DX1.68B9AD1D-B70E-452F-AB01-74D64362A35D.svs	f8aa2c17669414c3b2817f8c664f13f8	2143902319	live
d30d70c1-ddbb-4e98-b433-b7c0271c758b	TCGA-G7-A8LE-01Z-00-DX1.EBF92326-187F-4EC2-8CF2-791D43473D72.svs	f76b9f315dad4b0dac71b42a5b1ebaf2	1929621161	live
f7fc5ed1-900e-471f-b046-0f0b843034ff	TCGA-A5-A3LP-01Z-00-DX1.85EF46B2-5D3B-4A3F-AD40-1DBEF26A1708.svs	29302a76f7922348c618bd94202012cc	2298536607	live
b34b1d6b-ee1b-4c01-a2da-895ae4e58062	TCGA-BK-A13B-01Z-00-DX2.94ED8CB1-3FF7-42FC-8E1E-D089C6AE4B98.svs	edf048883bb54ba9718473e711fa0915	627769437	live
bfa17ed9-cbee-4f3e-ad78-8e3888a9a0f6	TCGA-G2-A3IB-01Z-00-DX4.2AECF9F2-3DC4-4474-9D1D-13B40EC9DBDD.svs	e5b034e57ae90818fae302106dd71456	652029365	live
16191379-ab18-4b59-9bc4-8bf229b096ce	TCGA-MJ-A68J-01Z-00-DX1.CFC5D195-F78B-4950-BF3F-509222935BCD.svs	b2a408ba9d2b2a8cbca7cb2534868740	2396456287	live
d8a293b6-8b39-434a-99fa-d37e1aff1f76	TCGA-MJ-A68H-01Z-00-DX2.3F16F063-9D77-4BB5-AAF2-3113D64FE8E8.svs	d7cccd39e09e2f58d33f5efc2ada507b	2306446549	live
9461df79-6284-43eb-9c18-12ca6cba6d4a	TCGA-DX-A3UF-01Z-00-DX1.E84EB151-9F42-43C3-B1FE-C8194BF4573E.svs	1041c6e6a348dfcd4ba36c320b7f1cc2	2328502405	live
c823b8c2-4065-4ad6-914f-a17e9b7bd2a1	TCGA-LI-A67I-01Z-00-DX6.8AB57C98-A4B8-48D8-9107-23CDED6C838E.svs	fb9c5f369f79185574753f44067a31ef	1141474965	live
cada8b1a-6044-4c25-b2c8-dce58967db44	TCGA-LI-A67I-01Z-00-DX7.1D2A8ED5-5342-4B2D-9076-B10353563393.svs	5b7cac81ef15e130edcb5a3634eaf5bb	1012879963	live
ed952ffa-1d05-4449-9645-7e652eb8945d	TCGA-DX-A3UA-01Z-00-DX1.D103D7A3-ABA3-4D3F-BE0D-D3F5B8335798.svs	10bd0532e119011b8450b851b3d4752f	747104921	live
86c9a163-2f85-4b90-8d8b-be3936f2d0d8	TCGA-M7-A725-01Z-00-DX1.39C22396-977C-466A-A79B-5B0C26362141.svs	7350a2b032f62957755a601086c97d98	459752994	live
bc3024ff-22e1-4224-89ac-73e6ba6b82c5	TCGA-KK-A7AZ-01Z-00-DX1.88A60F6F-7BB9-40AC-B5FE-0BCE88B30ADA.svs	dc0363b192523976bde3064bc97bfe05	721397597	live
1b216c6d-7624-449c-aa56-0551115a1ad5	TCGA-AD-6901-01Z-00-DX1.0a69c0b5-6238-4c1a-bbbd-ea743bf6fc98.svs	c43c902581a2328f3f6112df31c4d494	117149885	live
93a98a3e-6584-4d0b-b04f-6f272e8dfa0b	TCGA-81-5911-01Z-00-DX1.343731a3-b399-461e-aa3e-7b22e583a061.svs	844aa60e03ac2bdaca83f03d83671359	62108743	live
3effd086-ec54-4405-9de1-c2a2d64d960a	TCGA-YZ-A985-01Z-00-DX1.CA3BB3E0-1C23-4312-87EA-3EE2F3F33770.svs	b68e84197206b11f6375e412a41e20b6	742090676	live
78d3d05e-e8f8-4f5a-8c3b-cb38d82f5f65	TCGA-V4-A9E8-01Z-00-DX1.425016C7-FDCA-4AC5-AEE3-7ACB3B4CBD61.svs	b923a4273e27cf8345363637d0c38ec8	1445169799	live
731b3aaf-9213-4b9b-9728-491c3dbd3c05	TCGA-VD-A8KO-01Z-00-DX1.E35420FA-00A5-4954-8DE2-861359A01667.svs	226e06440f90931fa38bb8d2441b2de1	549136944	live
843a35a5-a2ee-4ef4-8c14-dd8ec26b5ce0	TCGA-WC-A87U-01Z-00-DX1.C172A901-BFAB-4455-9367-D599B1C1EFCD.svs	83dfecae603b549ac1a3375c31184248	1123481355	live
24538266-96a3-4d93-860e-f2c12b3e318c	TCGA-V4-A9E7-01Z-00-DX1.465EFC95-3B6C-4836-A8BC-0A4F0BBFA601.svs	721b208da4bba48615afbb0a0c14bcda	2303203685	live
1ba38b81-6cea-472c-9a5c-be52b5ce60ad	TCGA-QQ-A5VA-01Z-00-DX1.64E25D9A-BB2A-44DA-9C58-08E1FCA8F29F.svs	0d6af6253caf63735e0c04ba8845b624	2767417355	live
2023b866-e992-4748-b60a-258c394c3834	TCGA-N1-A6IA-01Z-00-DX2.4B86FF72-9547-4C6C-8221-74DDFDABD579.svs	6a52dfacde5dd3d698bee55650e7e90f	1543528217	live
8cd4930b-4c49-4710-9355-4a41e2c8290a	TCGA-4T-AA8H-01Z-00-DX1.A46C759C-74A2-4724-B6B5-DECA0D16E029.svs	fe2ae3186c33f3bd4d39ca7e1a42f228	2145045839	live
05f58430-d66b-4cec-b3ba-025f5d1fed83	TCGA-5M-AATE-01Z-00-DX1.483FFD2F-61A1-477E-8F94-157383803FC7.svs	3102243d7fee6b1ea41772f1fa0fe658	2762599587	live
3c934009-9325-4159-b253-601a88c94963	TCGA-CD-A4MH-01Z-00-DX1.5594817C-6E68-4D29-8B77-5133C321FB75.svs	a681280ada0025534ebdf55d3d3719ee	872881980	live
dca77822-197b-4a86-85bc-1cecf6939d66	TCGA-BR-A4IY-01Z-00-DX1.84134CDC-D21F-43AD-82E3-1074487457F6.svs	d0ac5103221d00d126b91be1d58af9dd	856588633	live
