id	filename	md5	size	state
f47f607a-e46b-4de6-8e02-4002a1100ba7	b1c14670-f940-48ae-be69-ad127da9649e.htseq.counts.gz	ecb506176cdbe0f6ceaa148cacc0542e	254444	live
1fde6ddb-50e2-4b87-8dae-a44e03904156	isoforms.quantification.txt	191ae0b707bd55eb231ed647f5838e2f	397167	live
365de630-95d4-449e-bebb-e24387c148af	nationwidechildrens.org_clinical.TCGA-XU-A92Q.xml	845ef512efdc62cf35b01de2d98a751d	24524	live
5de11891-5d0a-455d-94f8-51afaa6e5953	isoforms.quantification.txt	e3fea078e83e838dee554cefc0006e81	470894	live
ad5aed2e-769b-4c7b-8860-ad61e731b4aa	8ec5a017-d4e6-401f-b057-85583a8e891c.FPKM.txt.gz	5ec66d3cc9a457277b7f327523655288	513574	live
f938a794-cb9f-4f33-bb9a-0e8330836754	mirnas.quantification.txt	abf550697801e797bbbffea9add9a421	50161	live
fc10a611-a3e2-4ad6-8f76-970fa4f4f882	032c007c-a7c8-42bd-a7af-3134bcc8c4a1.FPKM-UQ.txt.gz	0382f24622fe77adce19130e726ad517	518849	live
e7f2ba8c-92b7-4363-9a85-e46908b8e935	08a33147-7fc0-4d51-882f-2562db269b2c.htseq.counts.gz	0b9db17ce18270bbaf73f6619bf9bb87	244480	live
e2c43df6-95a8-4190-a488-7cf186627840	38b4af20-2579-4efd-8657-e93c55035e24.htseq.counts.gz	09695d040afb27cbc9f4c96136c74216	246390	live
40881271-56e9-4d65-91fa-812fac468bea	33c0ea24-063a-499d-b964-54eb6b7a65ab.FPKM.txt.gz	57e452dfba8f50ba1e5200d47bf2b3e6	519221	live
fe106009-7b74-4e20-b240-001562d1081c	2117d7f3-ed36-4083-aa33-6a231a5ff4cd.FPKM.txt.gz	5ee38f1e9dcc999252fe052a3b64188b	493956	live
701481d0-7c7b-4222-ad07-bc68fb91c041	isoforms.quantification.txt	129d2258fb57e7937c3e3a0ab27094ec	414188	live
bd2ffbb0-6bc5-4104-a91d-8e1898bd4a36	7b37d73f-952e-4b8a-a5c4-a2664812f5c2.FPKM-UQ.txt.gz	469863b894665220c2a0d74a5a16a314	535662	live
f95bf8a6-311a-4c4c-95e2-a6e6eadd4373	isoforms.quantification.txt	dc70a2066f3d2feda2e3d67cd27dc547	369339	live
82414888-8a9f-4c20-a59c-3d333aab689d	00f768f9-9e6c-4e84-bdba-c19368f7e522.FPKM-UQ.txt.gz	50bc6403b6ba5a323d1df6c825e815bf	518121	live
f59d269c-f593-4609-8e1b-87986172d04c	isoforms.quantification.txt	b5975e4243418273731951f809f669c4	362475	live
e21a731d-d876-40fd-bfc7-6f28ae4ec9fc	mirnas.quantification.txt	fe0a604dc6b80e8b12ee645b89cbbd59	50388	live
958fce1f-fa77-42d8-9f8a-dd01885c4bac	mirnas.quantification.txt	45d3b200a7d04df1ad7d6b3e0f04c355	50060	live
cc9114c9-3211-4797-8a4c-bc36b2c0ef86	b3eaff31-b803-47f9-acca-469053767155.FPKM-UQ.txt.gz	b513447e7b25b063fa48b3605fc03bc3	429551	live
eca5f662-4995-47e0-934f-9870ccdc796c	mirnas.quantification.txt	c7b2d242f0f693e3aa59876720eb5190	50441	live
936b874c-bbff-49e7-b3d9-8da732942451	isoforms.quantification.txt	1d3cf6d9523b15151f5ed9acce8bad22	404521	live
eaef45d4-ea61-4d1d-bfad-2eb5b9d2ac0a	nationwidechildrens.org_clinical.TCGA-N6-A4VD.xml	c8677e0b510ca717439929461456a557	26081	live
2e96d565-9945-4852-884d-d8f1b37562ad	nationwidechildrens.org_clinical.TCGA-A2-A4S2.xml	37f231a22998279ed8283106f0b2d0b1	98199	live
fab5aa2c-7bd8-42b8-a7b6-86372f6acf83	3dfc9814-c6f5-4bbf-99ae-3890912c39d8.htseq.counts.gz	83b0769a373817cbbeef3c2daa37fa93	253861	live
fcdc3991-5a7a-457a-8376-d4bd56d135b8	nationwidechildrens.org_clinical.TCGA-CV-7428.xml	1e55463a267f4fcd9e465fa971dd0346	23237	live
83d44e3f-9e3b-4458-a23b-1fe2c47882d6	mirnas.quantification.txt	9e4623f8bbf0b177f24e8d27f6f03202	50369	live
d61744ae-3b32-492c-a4a9-17a29a9211e5	mirnas.quantification.txt	50758112459e5c1bfda556a25dd21e75	50287	live
be9ffce0-117e-46e4-9a9b-dc5fedcab5f9	mirnas.quantification.txt	68148a1632ffe68b9d52ec167aec830d	50118	live
29cd0be9-020d-45e0-ad0d-69212371d012	isoforms.quantification.txt	f32506865bc1accdfdbc740dcbf4e856	342601	live
8284322a-a2bc-48eb-bcfd-19d66d8d9ddf	isoforms.quantification.txt	edb98e3b5c1745ca73cbaa09ed92444d	331732	live
654cb802-2078-4fad-b36b-93f497df4941	mirnas.quantification.txt	f0793252888458b2903470ad0470ec70	50220	live
2d4cef31-671e-4780-aa2c-24016d6013ad	mirnas.quantification.txt	b1d8eee345e85eb3c5eef6e461f0fe83	50280	live
dd0a27b6-7d19-4ff9-a10f-2c1e11d187e1	61c7c0b0-d730-4d67-b1b7-c267124d4e1b.FPKM.txt.gz	271e1835ab3beecee6a976f83c018779	513339	live
4dab4c46-e468-4272-849b-df0804ce044b	isoforms.quantification.txt	1e31d06e7dae72aa69389cbb98952608	292453	live
2b2a461f-ba15-47a9-b626-fc489b67a6b1	10fb2286-8406-416f-80de-02b8b09b5bb5.FPKM-UQ.txt.gz	1c3d18fff8e5061261216e7f44bb2c07	529360	live
81fec40b-a630-4bcc-b59c-6598e726770c	nationwidechildrens.org_clinical.TCGA-13-1491.xml	c30a6ec1169a3154ae51576165fda388	47380	live
422eb4db-d215-499e-8dbc-3412866f7203	95feab59-ffa7-4d17-a731-b41944116cce.htseq.counts.gz	b80d6f739962b6f8d119b3c60dc1bb74	252711	live
2ea97047-d4c6-4de9-bf06-36d9f52c6ab6	isoforms.quantification.txt	02f02dc66576bf2f47a155f64002f336	379272	live
53693977-ca93-433a-b619-45b956bf6132	isoforms.quantification.txt	c1ee0097a82e6fd6fc17f74e2cf7d044	360940	live
e6a8afea-f7c3-41e7-9bf5-cf4d7553c376	72174abe-f80f-4b7c-8cd5-aa00533486a8.htseq.counts.gz	2d2c517c891384fb07c7fb6df81c394a	245964	live
32b08807-f776-4d38-a75a-b9dd0bc9bd7b	mirnas.quantification.txt	b22275148ba86bebf51d16909f26eff8	50294	live
2b51751e-a5fa-4130-a8d3-dc8a8d6e2a0f	b09cbca1-061b-4e66-8e45-f27d340fa772.FPKM-UQ.txt.gz	d8dae1e186e1be75013a8724141452ce	521889	live
541949fc-bde4-4d17-b2bf-d1f861c5bcf8	isoforms.quantification.txt	f6f0621d3a5609bffec43b27315cbb4f	347194	live
5333b7f9-1eb5-4952-929e-4613c567c8e2	0d44ebee-ebdf-442b-82ce-ce78b8b0afb4.htseq.counts.gz	edf748c356cd7d6897397ce7b3a2f3a9	244143	live
837dc974-6876-4f32-ad07-6fd33dec4f84	isoforms.quantification.txt	4447ccf181122c5f851629539b3b6186	325452	live
efa92bb2-9502-4cc8-a0fc-401948f4e0cb	8cc5cf4d-d00f-40d0-9979-1f68f154289d.FPKM-UQ.txt.gz	1cc36bd97a6ae284945a296378659ee9	461254	live
12480f4f-b575-46bd-baa4-532fa63664f9	isoforms.quantification.txt	a468707fca5d78c154f927ef8d806705	307697	live
9ec57680-d8a1-4677-abd4-cceaee9f6d79	mirnas.quantification.txt	a6e0d8d851b36cb9c0736a49018888a4	50319	live
e9b17de5-4e3f-47c8-8019-62f77a091556	d7191f19-150b-4175-83a7-21052fefc488.FPKM-UQ.txt.gz	3551341feee2aecd0e639d8035a2a0a6	547815	live
daadd883-cf81-4eae-9864-b72c56dddb23	ccdbc757-4bf2-4132-bc03-dced7d6c2c71.htseq.counts.gz	503b4fdad1e3b91176a660150657d13b	255106	live
08e13d75-d069-4af3-9fa2-d39f6e5d8795	7e22f0df-ed49-46ca-ad24-0876cb27cf73.FPKM.txt.gz	e6cd980377ea4d2cc62b49983274dc84	509914	live
456c043e-7437-482b-84bc-b324c67ecb28	d842b357-df64-4896-89c7-aa62999b1933.FPKM.txt.gz	3a53c51d2993d6c3bcc514a0a214ac5e	526832	live
8aa12015-4483-479c-8a6b-8abaab76f489	mirnas.quantification.txt	e1acc0ee6da6ee46e843a4d71a3d982e	50502	live
066ab849-65c0-428c-9b27-86c91abc6af6	isoforms.quantification.txt	ea789629ecb5303bb1f0379d5a8b4d75	316391	live
9e9eb31d-d409-49f0-a9b8-4347bca5f981	mirnas.quantification.txt	b32f165d65b65ef3e08a0474b2f0961c	50191	live
56769884-4b3d-42db-b2c8-06b36dbb7c9f	mirnas.quantification.txt	a202e7db9efc594c3b1707cd4cbab515	50484	live
eaf1f1d5-be41-4f98-a3bf-3ee601202694	nationwidechildrens.org_clinical.TCGA-BF-AAP2.xml	3a2f3932309fd46012f649e0e0d4459f	32906	live
8abd645e-8b9b-4ad4-abb8-1e34e9cc2204	nationwidechildrens.org_clinical.TCGA-16-0849.xml	4de2618c77c1e45e4eb84e077ffdbb7d	21885	live
d18496d8-715e-4ba5-bb35-eff1d9ae1629	1a8db727-5014-4e40-a9ae-96fbf81da0f7.htseq.counts.gz	f6b751ae8d69d873af7fbf815a31d876	244211	live
722619cd-fd56-498e-8e05-d4ef4c6b74cf	isoforms.quantification.txt	956bcff755672a8f9432cf0299bc8e84	294716	live
f1832d9f-efaa-4892-9a92-41c17d3d2765	isoforms.quantification.txt	0ca0ab26cdc6117502a74f03c4b0f01c	519539	live
4e5d01f5-8932-4d6c-a1c1-2bbe78e09a3b	nationwidechildrens.org_clinical.TCGA-XF-A8HB.xml	fe3db4e07739aa5b7522fa099541cf28	36871	live
01926302-a680-4054-bea4-5aea09646757	0786a0c1-10a8-43b7-859c-c33fecff5240.FPKM-UQ.txt.gz	6f6ba0ded54348115ecde7d28d4c6165	555753	live
e983ddb6-f069-4a43-ac94-2245f3811985	mirnas.quantification.txt	766ca27a3c09534a341c328903e0c744	50244	live
72b22b84-d448-457d-abf3-e342607e66c3	mirnas.quantification.txt	dd34095ad6ac8e184df8e82c6f2c9702	50357	live
b12a843b-f0a5-45a1-b2e6-10bb483520fa	31ed3ca5-bfa9-41ce-819f-18ace1a62099.FPKM.txt.gz	87fd662b653ceae2c6486ee06a65fcd7	537313	live
2cef98a3-15fc-4757-8489-f5c4333be478	130e22b9-5b91-437a-88be-aefaced5bb5e.FPKM.txt.gz	480fdab4d036682f2fb92bd1c418b6da	523048	live
60f54a6c-602e-400f-a36f-1905c1922751	isoforms.quantification.txt	7ca6368e9101cbc40d087e8e3d98ecb6	256004	live
13de3beb-fcaf-432f-ab9b-09a8f4c40a16	6c8fc35f-d650-41fc-93ed-6e41dfa26680.FPKM.txt.gz	375481be20dc15d6ccf2e47e3e335a4b	511198	live
013d8f14-482c-4f6d-8f8c-bbbcf65c1e0e	87eea66b-23f3-46ca-a0d6-7724b3d0da3d.FPKM.txt.gz	1123cd7aab61f57ec82b6688f6e0c2fe	529915	live
5b130fab-fad2-4488-a388-6ad6d9d568b1	5c9a781e-50c1-44ec-9c8a-7d8fca99e3c3.FPKM-UQ.txt.gz	9a5f7d2b785f66a4d726f72b2d5b56c7	518347	live
eec46400-a9a0-4607-9715-c7fc2e84abe8	74b61bc0-93ff-43aa-b495-467f54415731.htseq.counts.gz	31d765a4c77ddb75415a18750fcf44c5	258976	live
a6d3af0d-772d-4de7-bcd8-05060215abde	isoforms.quantification.txt	b0766eae3fcfca2ce3b27e06316f9411	534152	live
caa9402d-f895-4245-9add-e26ca453acde	isoforms.quantification.txt	37bdf2d2c4babe1f5b42909c9ea13289	425173	live
8dbd1833-eb14-4688-bde0-8b2da7549ebb	isoforms.quantification.txt	d08c1e1d82b0bef1f6c056d076e7783f	315098	live
54c52b1e-aace-4b0e-806b-f603c98f436a	382f821a-dcac-4f3f-a180-0af6468e9ebc.htseq.counts.gz	b39f450bd427a775f257cc5e78d99cc1	256210	live
432e7c99-3ecf-4f36-8106-ed0c67b7b44f	isoforms.quantification.txt	83133dc8a51d56ae2327a065de77fefd	227092	live
bd9830b5-727f-4c2a-b31a-1ee6c0412bf4	ce137517-0320-46dd-b4e0-82c02773ba97.htseq.counts.gz	53ad7d8111431efb06d91180efb8569d	251807	live
b5a00541-ca76-4f66-89c4-e6cc2daee774	43fceb9b-2f98-4d86-b574-7ccd5e517778.htseq.counts.gz	a631775750908767c509b644b11584d9	259385	live
d222dfe6-b0ce-470d-baa0-874ab86929f1	2f220acd-b59a-4b9a-8a03-6bb8444ef025.htseq.counts.gz	de850a241062c8754713410b16739a1c	250387	live
cab42ebf-fe98-4f2e-8c09-0a67850737e8	fb056bfa-9985-43b6-8432-b6128390861d.htseq.counts.gz	f15117715cdf1df0c5618f15e9a46496	245629	live
5645902a-bfc3-40b8-bbc6-0538e9c13d9f	mirnas.quantification.txt	90f6d44f0523c369003ef65e6075a765	50277	live
d5a7bc31-3b92-476d-934b-8b28f50f43d6	9bfcfe13-9cd7-448b-a78b-87e951d9d407.FPKM.txt.gz	522d5b34ea5219b21eb32d8d9a776ac3	502107	live
fd6c2dbc-f40b-468f-b860-2c91e5850ad6	mirnas.quantification.txt	7bb806ee532bc1b59af186176160e560	50226	live
6640dc42-96f2-4872-8ea9-46a2e078abaf	bdceb6c5-77d1-43e6-9046-1340502c2a60.FPKM.txt.gz	d812af00602845dcf00ce5af98f5cedb	521600	live
4b227c73-931c-45c2-943d-7630bb879935	mirnas.quantification.txt	7626722ad9672a1e4d24e741a282f82e	50388	live
b887bfdb-a6ed-4f03-862f-7cf13ca3c75e	isoforms.quantification.txt	f9cc374c3bb4036e0b735d6f4a68f5c8	326004	live
29b9dec2-6449-4dbe-a1d1-927b66667f72	3ab61b3d-13bd-4fca-ac15-f70acbce447c.FPKM-UQ.txt.gz	f2e7cef5c9cc316cd8c58588e177ebc8	519150	live
a37c7a01-3ae2-4675-aef1-059e4ddd0256	0be94b2f-fccb-4482-b0ea-695c101aa65a.FPKM.txt.gz	150e387e24eed750e5db8f08cf25cd91	488073	live
1cd7d6c6-b889-4979-8660-7e9c1094729c	isoforms.quantification.txt	a7672d0c3362d3adc444f116490ede90	353972	live
4511cef4-26fe-42c4-beab-d496de657080	e40eab4d-a15e-4d00-8d31-72c750fc5784.htseq.counts.gz	ebb3b38af844e716a8f92295403c5d2e	248661	live
f60aa813-20b0-4da6-864b-fd056340bfc1	be626971-cdea-495d-88cd-1323e7c23fe7.FPKM-UQ.txt.gz	6ac8ff808e605277a9e2b257a42a7b4e	557179	live
f07bad1a-30b7-4abc-8c39-14052edd0384	8822cd66-d592-4601-a81a-caf939cb8882.htseq.counts.gz	5a880f27640cbb14268b96cc75df5704	258928	live
cee36ef1-bc3a-4864-89cb-2ce941a52309	98f08602-3393-436d-81d4-447ec38444b5.htseq.counts.gz	ee427a20fbe24ae5db8e988a3eef4d8f	251714	live
ea081e22-e3e8-4c2e-943a-5eb31719d52a	mirnas.quantification.txt	e4f0f47ec8f50b30518e6d26a4b115d6	50027	live
febdf905-5eb3-47a3-b00e-887946547814	fcd7dc6c-37b2-4550-901b-71a35ce4ca60.FPKM-UQ.txt.gz	874e73b0bf35b588297b8d2c63624678	500161	live
ff275539-e9e6-4d08-8d40-295890cf7c76	nationwidechildrens.org_clinical.TCGA-FP-A4BF.xml	e77683f11967c18499e8f58c6006f3cb	34040	live
e764c450-464e-47d9-8889-1b7a7fc8d75b	isoforms.quantification.txt	58b3e5b107d80303faaca2e04028c1c6	371294	live
ff57873e-f606-40d6-ae1f-5cc5715980b1	99497cc1-b2cf-476b-9b39-b5fbc152c2ea.FPKM-UQ.txt.gz	0f7992b526e7dd1d7f094cb58a5f08eb	523043	live
f3c173cb-8b78-4f2a-ba6b-95feb69095b2	isoforms.quantification.txt	ca7e3e9e96320e1ddd0fed437b154745	522499	live
7b980fcb-4301-445c-a95c-ff38da3fd45b	de04b98a-9152-4dd6-94e7-f99a9d6a0a1c.FPKM.txt.gz	d64ad2c089ca327392a5b6350dc44381	486617	live
f10c5e63-5526-48d7-ba0d-e4d1d50a6d35	nationwidechildrens.org_clinical.TCGA-F4-6461.xml	ca50e89832fac39f467d251d9414183e	31485	live
d5c3f7cd-03c6-453e-b3d8-c3ab4e5bc3da	nationwidechildrens.org_clinical.TCGA-38-4632.xml	a5d8e4ced20d979073309dd5ff1bf8be	77537	live
0313e2dd-af52-4bb2-876e-2d3c8c2ddd0d	8beaeffb-5e9b-4589-8999-52c3d736aea7.FPKM-UQ.txt.gz	ce4184f191091c5d72da757c90e1b124	536739	live
ed966bbf-9672-4b08-967a-1c664a264c53	isoforms.quantification.txt	333a6d30deb06aef029abbf1fe95bfb6	396715	live
e7249bd2-9cfa-4397-bb67-5fd63776cf57	c28c0258-a9e8-45fa-8f53-6dd36e38e854.htseq.counts.gz	0c057c35ad33ce69d96bd563c2ef899f	261051	live
fe8cf009-f033-4536-95c7-836adcba5bf3	nationwidechildrens.org_clinical.TCGA-IG-A6QS.xml	3d59a6b6e72f4eec6c702ead88c691c2	36996	live
40d91b98-524a-4029-a9c1-a1f429e71ae7	nationwidechildrens.org_clinical.TCGA-ZM-AA0H.xml	ee4e1ba4db0ed1dd1f6921301eca6b3f	44854	live
9ece021b-da87-438f-ad2a-7006201bfd72	mirnas.quantification.txt	9dbe387da915de3daefe9e2f578de1fc	50516	live
b60fd64d-0e4f-459d-a865-e99660e135f9	isoforms.quantification.txt	f0749daa065d8bff27b6480c5f2da3aa	357628	live
6db513fd-cdd0-48ba-807a-d90914ef0ffd	55d3a539-99e2-4643-9ce4-96c01cfc6781.htseq.counts.gz	f4c85fc8f91d3c349483c5ac6ce84b76	261636	live
7bef5200-b6fd-4174-b214-68260f9ee2b6	mirnas.quantification.txt	f587a479d9edde6cf5bfd163d97e0c10	50384	live
01b1d73a-19fa-4ced-9f45-20d49383ea2d	nationwidechildrens.org_clinical.TCGA-AJ-A3TW.xml	89bce113bc36ae14cc96f04f3255134f	41057	live
eec078c0-de84-495e-8654-4c778bf21fe6	nationwidechildrens.org_clinical.TCGA-KL-8343.xml	b785212a040c1052518289d58e88d945	31050	live
60c40157-23b3-4d9c-9806-cadc8fca3459	mirnas.quantification.txt	c31f679932fcc19e554c20994ef677f4	50297	live
56d5afc2-8cb8-4cb4-bfd1-e832125c119f	82f115f0-ec01-4fc7-b926-4b3b638db21a.FPKM-UQ.txt.gz	ae849f4ba5a8dd01f262c891fa36bc3b	540307	live
43abcea1-3424-4ab7-9487-a79a25ff84d7	nationwidechildrens.org_clinical.TCGA-QG-A5YV.xml	1b4570a1c3edf48b780ea711d65d6efb	35454	live
932bb990-a516-4c17-a806-159701afe0a2	e875ae4e-4645-4e84-b0ff-9c9a694717a9.FPKM.txt.gz	d83e60dc74cfb940dbdb89b0ed3ff388	471242	live
5c0df3ad-be5a-49d9-986e-a62da3dcc1d2	isoforms.quantification.txt	4fc54ed069a282b0d59ef89caf5b0019	422363	live
01ad764b-a8a2-4d59-b77e-c6e4f2c425f3	c26b0e04-f9d8-43fc-b58d-e0468bdb9e2d.htseq.counts.gz	2349c068097bcead4ddfc491edf0bc7d	244463	live
ec297ff2-297a-4999-aaaa-c04bb3172386	e7573c6b-fe5b-4a9e-9c7f-15884543e7f8.htseq.counts.gz	5b1cd7ec8665ddcd8b2d8c7e0f0d6516	252236	live
446d280c-d06c-4b9b-8a64-5ebcbe61d622	nationwidechildrens.org_clinical.TCGA-E2-A570.xml	c33b7efe04f9c07ce2e439742459c919	66876	live
a0b04967-b628-4449-94a2-fc6bb5fcf811	e5089f23-0897-4724-8b3d-0d4e740ffcac.FPKM.txt.gz	cb62bf6d6df24a85025550aac1ec087b	517129	live
ea5f4255-ea09-4c71-bab3-6a5aa0ebd8a0	nationwidechildrens.org_clinical.TCGA-24-2297.xml	27369becffb86da8f36fd7b12b31c3e1	36102	live
40c30677-870b-445c-a573-00b0354e5327	mirnas.quantification.txt	0e5c9b7298ebb736cb4cbc2aba7c065e	50562	live
00f04f32-fa92-49c8-a0a2-979ebe810a09	mirnas.quantification.txt	4c0a547a6e86ce4f4edbe8d54b69383e	50072	live
696b7bbc-7929-49b9-a336-eea8b1e51dab	3d936a71-67c1-4173-82a4-12a667bcf3e9.FPKM-UQ.txt.gz	18d3d3fda38934d8e638d5446fedb047	515326	live
89ce544a-2029-48bd-b28c-e8a1b26d34ce	9fc4c3b5-c1d4-4dc3-8aa4-1f06901c1f65.FPKM.txt.gz	e3f7fcf1c65238efa1ff2067e3a23425	512718	live
36edd5c6-ed0a-405f-98ee-13f43109f145	17e4f239-6e6d-4a5e-942f-eec14d46ca10.FPKM.txt.gz	a87ff8de80f8fefd6c861f2ecd2323e7	510878	live
1343affe-4b5a-486d-813d-8f1d0e9ee405	c5806f83-ba88-408d-b08f-3faa40c3ca6a.FPKM.txt.gz	bc5356e7773f06431248f687606f4793	507959	live
d54a651f-b20d-41e4-adf0-300150468858	mirnas.quantification.txt	b187f1592b52f817cc609b9f93eb1f0b	50225	live
1c90ea6b-5495-4138-b35d-130b331b57ce	0280b3ee-98fa-476f-a924-de4d4ad5d3b9.FPKM.txt.gz	135cfa32cad4f9219927912a93f09ff1	544257	live
ebaed7e0-dc6a-4842-8a34-f4b25c8b2bca	77430861-5444-4268-8d58-be1e578ff6c8.htseq.counts.gz	e0e51382e86bdb29a421d9ea64e6abb5	256061	live
e910b676-46c8-4a6f-b35e-6397372aeab2	8eb0f5ac-1196-4cc5-b25b-f9e76301772e.FPKM-UQ.txt.gz	0f83bdf6564b1afa199ba57a8186c804	550215	live
58be0f31-3e37-4696-9579-009f0002c620	fffc1088-c5a6-46a0-b050-860184f6ded2.FPKM-UQ.txt.gz	be8be02abdaf80713acf6042866c2f93	518661	live
22c16a4f-ddfb-499e-90a2-f983502c4f43	isoforms.quantification.txt	c20cf4ab84156a335f6960d843cf8de1	240961	live
0b5edb26-5d00-4357-8f80-3586545da8f6	f043e7c7-a439-422a-9424-4000d943faa9.FPKM.txt.gz	474de41fefea9ed9eeaa72d2bdeee40c	519751	live
6eae819c-7bab-47f6-ad70-31e3bad6dd7f	171f6436-748a-4072-9ef6-e90d8cd9b465.FPKM-UQ.txt.gz	c5f2f70b719c6c56a1c441077cb0935e	508541	live
4607be78-dfdd-4826-a9a1-4124fb193a54	e59a27c7-5db4-4046-9d59-b10ce97c4518.FPKM.txt.gz	dd35e6aebf0c6174efbe6e6c10dd6b3a	594184	live
16efc651-6863-4893-87cc-b2448b659d91	f8f2d5be-b4b1-48d6-9941-9607dfa65c5c.htseq.counts.gz	2a9cede7545155efea25f707d4f46d44	254544	live
